SEMESTER,UT DAY,UT START TIME,UT END TIME,MJD START TIME,MJD END TIME,PROGRAM,OBSERVER
2017A,07-14,03:15:00.000,07:30:00.000,57948.135416666664,57948.3125,014,Fletcher
2017A,07-14,07:30:00.000,11:00:00.000,57948.3125,57948.458333333336,109,Nixon
2017A,07-14,11:00:00.000,15:15:00.000,57948.458333333336,57948.635416666664,107,Zhang
2017A,07-15,03:15:00.000,07:30:00.000,57949.135416666664,57949.3125,014,Fletcher
2017A,07-15,07:30:00.000,11:00:00.000,57949.3125,57949.458333333336,109,Nixon
2017A,07-15,11:00:00.000,15:15:00.000,57949.458333333336,57949.635416666664,099,Kaluna
2017A,07-16,03:15:00.000,06:30:00.000,57950.135416666664,57950.270833333336,048,Sinclair
2017A,07-16,06:30:00.000,11:00:00.000,57950.270833333336,57950.458333333336,109,Nixon
2017A,07-16,11:00:00.000,15:15:00.000,57950.458333333336,57950.635416666664,019,Dressing
2017A,07-17,03:15:00.000,06:30:00.000,57951.135416666664,57951.270833333336,048,Sinclair
2017A,07-17,06:30:00.000,11:00:00.000,57951.270833333336,57951.458333333336,109,Nixon
2017A,07-17,11:00:00.000,15:15:00.000,57951.458333333336,57951.635416666664,019,Dressing
2017A,07-18,04:25:00.000,05:25:00.000,57952.18402777778,57952.225694444445,035,Orton
2017A,07-18,05:25:00.000,07:15:00.000,57952.225694444445,57952.302083333336,043,Spencer
2017A,07-18,07:15:00.000,10:15:00.000,57952.302083333336,57952.427083333336,049,Howell
2017A,07-18,11:00:00.000,15:15:00.000,57952.458333333336,57952.635416666664,004,Mann
2017A,07-19,04:25:00.000,10:25:00.000,57953.18402777778,57953.43402777778,081,Plavchan
2017A,07-19,10:15:00.000,11:00:00.000,57953.427083333336,57953.458333333336,051,Corlies
2017A,07-19,11:00:00.000,16:25:00.000,57953.458333333336,57953.68402777778,107,Zhang
2017A,07-20,04:25:00.000,16:25:00.000,57954.18402777778,57954.68402777778,013,Burgasser
2017A,07-20,10:25:00.000,16:25:00.000,57954.43402777778,57954.68402777778,073,Grunblatt
2017A,07-21,04:25:00.000,16:25:00.000,57955.18402777778,57955.68402777778,013,Burgasser
2017A,07-22,04:25:00.000,10:25:00.000,57956.18402777778,57956.43402777778,097,Sellgren
2017A,07-23,04:25:00.000,10:25:00.000,57957.18402777778,57957.43402777778,097,Sellgren
2017A,07-23,10:25:00.000,16:25:00.000,57957.43402777778,57957.68402777778,017,Reddy
2017A,07-24,04:25:00.000,08:25:00.000,57958.18402777778,57958.350694444445,047,Stallard
2017A,07-24,08:25:00.000,16:25:00.000,57958.350694444445,57958.68402777778,110,Crossfield
2017A,07-24,10:25:00.000,16:25:00.000,57958.43402777778,57958.68402777778,019,Dressing
2017A,07-25,04:25:00.000,05:25:00.000,57959.18402777778,57959.225694444445,035,Orton
2017A,07-25,05:25:00.000,06:10:00.000,57959.225694444445,57959.256944444445,051,Corlies
2017A,07-25,06:10:00.000,11:10:00.000,57959.256944444445,57959.46527777778,031,Stringfellow
2017A,07-26,04:25:00.000,05:25:00.000,57960.18402777778,57960.225694444445,035,Orton
2017A,07-26,05:25:00.000,10:25:00.000,57960.225694444445,57960.43402777778,031,Stringfellow
2017A,07-26,11:10:00.000,16:25:00.000,57960.46527777778,57960.68402777778,016,DeMeo
2017A,07-27,04:25:00.000,05:40:00.000,57961.18402777778,57961.23611111111,043,Spencer
2017A,07-27,05:40:00.000,06:40:00.000,57961.23611111111,57961.27777777778,053,Rich
2017A,07-27,06:40:00.000,11:40:00.000,57961.27777777778,57961.48611111111,031,Stringfellow
2017A,07-27,10:25:00.000,16:25:00.000,57961.43402777778,57961.68402777778,064,Takir
2017A,07-28,04:25:00.000,10:25:00.000,57962.18402777778,57962.43402777778,081,Plavchan
2017A,07-28,11:40:00.000,16:25:00.000,57962.48611111111,57962.68402777778,044,Bus
2017A,07-29,04:25:00.000,09:25:00.000,57963.18402777778,57963.39236111111,032,Sickafoose
2017A,07-29,09:25:00.000,11:55:00.000,57963.39236111111,57963.49652777778,006,Young
2017A,07-29,10:25:00.000,16:25:00.000,57963.43402777778,57963.68402777778,084,Licandro
2017A,07-30,01:00:00.000,04:00:00.000,57964.041666666664,57964.166666666664,099,Kaluna
2017A,07-30,04:25:00.000,05:25:00.000,57964.18402777778,57964.225694444445,043,Spencer
2017A,07-30,05:25:00.000,06:10:00.000,57964.225694444445,57964.256944444445,051,Corlies
2017A,07-30,06:10:00.000,10:10:00.000,57964.256944444445,57964.42361111111,079,Liu
2017A,07-30,11:55:00.000,16:25:00.000,57964.49652777778,57964.68402777778,017,Reddy
2017A,07-31,04:25:00.000,10:25:00.000,57965.18402777778,57965.43402777778,047,Stallard
2017A,07-31,10:10:00.000,16:25:00.000,57965.42361111111,57965.68402777778,019,Dressing
2017B,08-01,04:25:00.000,04:55:00.000,57966.18402777778,57966.20486111111,---,---
2017B,08-01,04:55:00.000,06:55:00.000,57966.20486111111,57966.288194444445,066,Brittain
2017B,08-01,06:55:00.000,08:55:00.000,57966.288194444445,57966.37152777778,089,Banzatti
2017B,08-01,08:55:00.000,11:25:00.000,57966.37152777778,57966.475694444445,041,Hinkle
2017A,08-01,10:25:00.000,16:25:00.000,57966.43402777778,57966.68402777778,017,Reddy
2017B,08-02,03:45:00.000,04:15:00.000,57967.15625,57967.177083333336,---,---
2017B,08-02,04:15:00.000,05:00:00.000,57967.177083333336,57967.208333333336,080,Spencer
2017B,08-02,05:00:00.000,09:00:00.000,57967.208333333336,57967.375,010,Sickafoose
2017B,08-02,09:00:00.000,15:35:00.000,57967.375,57967.649305555555,021,Hardegree-Ullman
2017B,08-02,11:25:00.000,16:15:00.000,57967.475694444445,57967.677083333336,095,Kesseli
2017B,08-02,16:15:00.000,16:25:00.000,57967.677083333336,57967.68402777778,---,---
2017B,08-03,03:45:00.000,04:15:00.000,57968.15625,57968.177083333336,---,---
2017B,08-03,04:15:00.000,05:45:00.000,57968.177083333336,57968.239583333336,080,Spencer
2017B,08-03,05:45:00.000,15:35:00.000,57968.239583333336,57968.649305555555,021,Hardegree-Ullman
2017B,08-03,15:35:00.000,15:45:00.000,57968.649305555555,57968.65625,---,---
2017B,08-04,04:25:00.000,04:55:00.000,57969.18402777778,57969.20486111111,---,---
2017B,08-04,04:55:00.000,08:25:00.000,57969.20486111111,57969.350694444445,076,McCollum
2017B,08-04,08:25:00.000,13:35:00.000,57969.350694444445,57969.56597222222,021,Hardegree-Ullman
2017B,08-04,15:35:00.000,15:45:00.000,57969.649305555555,57969.65625,---,---
2017B,08-05,00:20:00.000,04:55:00.000,57970.01388888889,57970.20486111111,104,Vervack
2017B,08-05,04:55:00.000,08:25:00.000,57970.20486111111,57970.350694444445,076,McCollum
2017B,08-05,08:25:00.000,13:35:00.000,57970.350694444445,57970.56597222222,021,Hardegree-Ullman
2017B,08-05,13:35:00.000,16:15:00.000,57970.56597222222,57970.677083333336,025,Gartrelle
2017B,08-05,16:15:00.000,16:25:00.000,57970.677083333336,57970.68402777778,---,---
2017B,08-05,22:20:00.000,22:50:00.000,57970.930555555555,57970.95138888889,---,---
2017B,08-05,22:50:00.000,00:20:00.000,57970.95138888889,57970.01388888889,080,Spencer
2017B,08-06,04:55:00.000,05:40:00.000,57971.20486111111,57971.23611111111,053,Corlies
2017B,08-06,05:40:00.000,08:30:00.000,57971.23611111111,57971.354166666664,021,Hardegree-Ullman
2017B,08-06,08:30:00.000,12:30:00.000,57971.354166666664,57971.520833333336,010,Sickafoose
2017B,08-06,13:35:00.000,16:15:00.000,57971.56597222222,57971.677083333336,025,Gartrelle
2017B,08-06,16:15:00.000,16:25:00.000,57971.677083333336,57971.68402777778,---,---
2017B,08-06,22:20:00.000,22:50:00.000,57971.930555555555,57971.95138888889,---,---
2017B,08-06,22:50:00.000,04:55:00.000,57971.95138888889,57971.20486111111,104,Vervack
2017B,08-07,03:25:00.000,03:55:00.000,57972.14236111111,57972.163194444445,---,---
2017B,08-07,03:55:00.000,04:40:00.000,57972.163194444445,57972.194444444445,068,Orton
2017B,08-07,04:40:00.000,05:10:00.000,57972.194444444445,57972.21527777778,080,Spencer
2017B,08-07,05:10:00.000,07:10:00.000,57972.21527777778,57972.29861111111,003,Sitko
2017B,08-07,07:10:00.000,09:10:00.000,57972.29861111111,57972.381944444445,004,Sitko
2017B,08-07,09:10:00.000,09:40:00.000,57972.381944444445,57972.40277777778,---,---
2017B,08-07,09:40:00.000,15:15:00.000,57972.40277777778,57972.635416666664,088,Shkolnik
2017B,08-07,12:30:00.000,16:15:00.000,57972.520833333336,57972.677083333336,023,Nowinski
2017B,08-07,16:15:00.000,16:25:00.000,57972.677083333336,57972.68402777778,---,---
2017B,08-08,03:25:00.000,03:55:00.000,57973.14236111111,57973.163194444445,---,---
2017B,08-08,03:55:00.000,04:40:00.000,57973.163194444445,57973.194444444445,068,Orton
2017B,08-08,04:40:00.000,05:10:00.000,57973.194444444445,57973.21527777778,080,Spencer
2017B,08-08,05:10:00.000,07:10:00.000,57973.21527777778,57973.29861111111,003,Sitko
2017B,08-08,07:10:00.000,09:10:00.000,57973.29861111111,57973.381944444445,004,Sitko
2017B,08-08,09:10:00.000,09:40:00.000,57973.381944444445,57973.40277777778,---,---
2017B,08-08,09:40:00.000,15:15:00.000,57973.40277777778,57973.635416666664,088,Shkolnik
2017B,08-08,15:15:00.000,15:25:00.000,57973.635416666664,57973.64236111111,---,---
2017B,08-09,04:25:00.000,04:55:00.000,57974.18402777778,57974.20486111111,---,---
2017B,08-09,04:55:00.000,06:55:00.000,57974.20486111111,57974.288194444445,003,Sitko
2017B,08-09,06:55:00.000,08:55:00.000,57974.288194444445,57974.37152777778,004,Sitko
2017B,08-09,08:55:00.000,09:40:00.000,57974.37152777778,57974.40277777778,053,Corlies
2017B,08-09,09:40:00.000,10:10:00.000,57974.40277777778,57974.42361111111,---,---
2017B,08-09,15:15:00.000,15:25:00.000,57974.635416666664,57974.64236111111,---,---
2017B,08-10,04:25:00.000,04:55:00.000,57975.18402777778,57975.20486111111,---,---
2017B,08-10,04:55:00.000,06:55:00.000,57975.20486111111,57975.288194444445,003,Sitko
2017B,08-10,06:55:00.000,08:55:00.000,57975.288194444445,57975.37152777778,004,Sitko
2017B,08-10,08:55:00.000,09:25:00.000,57975.37152777778,57975.39236111111,---,---
2017B,08-10,09:25:00.000,16:15:00.000,57975.39236111111,57975.677083333336,088,Shkolnik
2017B,08-10,10:10:00.000,16:15:00.000,57975.42361111111,57975.677083333336,088,Shkolnik
2017B,08-10,16:15:00.000,16:25:00.000,57975.677083333336,57975.68402777778,---,---
2017B,08-11,04:25:00.000,04:55:00.000,57976.18402777778,57976.20486111111,---,---
2017B,08-11,04:55:00.000,08:55:00.000,57976.20486111111,57976.37152777778,009,Stallard
2017B,08-11,08:55:00.000,10:25:00.000,57976.37152777778,57976.43402777778,093,Gaidos
2017B,08-11,16:15:00.000,16:25:00.000,57976.677083333336,57976.68402777778,---,---
2017B,08-12,00:15:00.000,00:45:00.000,57977.010416666664,57977.03125,---,---
2017B,08-12,00:45:00.000,02:15:00.000,57977.03125,57977.09375,080,Spencer
2017B,08-12,02:15:00.000,02:25:00.000,57977.09375,57977.100694444445,---,---
2017B,08-12,04:25:00.000,04:55:00.000,57977.18402777778,57977.20486111111,---,---
2017B,08-12,04:55:00.000,10:25:00.000,57977.20486111111,57977.43402777778,027,Emery
2017B,08-12,10:25:00.000,16:15:00.000,57977.43402777778,57977.677083333336,088,Shkolnik
2017B,08-12,16:15:00.000,16:25:00.000,57977.677083333336,57977.68402777778,---,---
2017B,08-13,04:25:00.000,04:55:00.000,57978.18402777778,57978.20486111111,---,---
2017B,08-13,04:55:00.000,08:55:00.000,57978.20486111111,57978.37152777778,009,Stallard
2017B,08-13,08:55:00.000,10:25:00.000,57978.37152777778,57978.43402777778,093,Gaidos
2017B,08-13,10:25:00.000,12:25:00.000,57978.43402777778,57978.51736111111,006,Young
2017B,08-13,12:25:00.000,16:15:00.000,57978.51736111111,57978.677083333336,060,Bus
2017B,08-13,16:15:00.000,16:25:00.000,57978.677083333336,57978.68402777778,---,---
2017B,08-14,04:25:00.000,04:55:00.000,57979.18402777778,57979.20486111111,---,---
2017B,08-14,04:55:00.000,07:10:00.000,57979.20486111111,57979.29861111111,019,Wagner
2017B,08-14,07:10:00.000,08:10:00.000,57979.29861111111,57979.34027777778,055,Rich
2017B,08-14,08:10:00.000,08:55:00.000,57979.34027777778,57979.37152777778,053,Corlies
2017B,08-14,08:55:00.000,09:45:00.000,57979.37152777778,57979.40625,999,Engineering
2017B,08-14,09:45:00.000,13:45:00.000,57979.40625,57979.572916666664,010,Sickafoose
2017B,08-14,10:25:00.000,16:15:00.000,57979.43402777778,57979.677083333336,039,Veyette
2017B,08-14,16:15:00.000,16:25:00.000,57979.677083333336,57979.68402777778,---,---
2017B,08-15,04:25:00.000,04:55:00.000,57980.18402777778,57980.20486111111,---,---
2017B,08-15,04:55:00.000,10:25:00.000,57980.20486111111,57980.43402777778,027,Emery
2017B,08-15,13:45:00.000,16:15:00.000,57980.572916666664,57980.677083333336,036,Villaume
2017B,08-15,16:15:00.000,16:25:00.000,57980.677083333336,57980.68402777778,---,---
2017B,08-16,04:25:00.000,04:55:00.000,57981.18402777778,57981.20486111111,---,---
2017B,08-16,04:55:00.000,08:25:00.000,57981.20486111111,57981.350694444445,097,Sargent
2017B,08-16,08:25:00.000,09:55:00.000,57981.350694444445,57981.413194444445,093,Gaidos
2017B,08-16,09:55:00.000,16:15:00.000,57981.413194444445,57981.677083333336,077,Melin
2017B,08-16,10:25:00.000,16:15:00.000,57981.43402777778,57981.677083333336,096,Burgasser
2017B,08-16,16:15:00.000,16:25:00.000,57981.677083333336,57981.68402777778,---,---
2017B,08-17,04:25:00.000,04:55:00.000,57982.18402777778,57982.20486111111,---,---
2017B,08-17,04:55:00.000,08:25:00.000,57982.20486111111,57982.350694444445,097,Sargent
2017B,08-17,08:25:00.000,09:55:00.000,57982.350694444445,57982.413194444445,093,Gaidos
2017B,08-17,09:55:00.000,16:15:00.000,57982.413194444445,57982.677083333336,077,Melin
2017B,08-17,16:15:00.000,16:25:00.000,57982.677083333336,57982.68402777778,---,---
2017B,08-18,04:25:00.000,04:55:00.000,57983.18402777778,57983.20486111111,---,---
2017B,08-18,04:55:00.000,08:25:00.000,57983.20486111111,57983.350694444445,097,Sargent
2017B,08-18,08:25:00.000,09:55:00.000,57983.350694444445,57983.413194444445,093,Gaidos
2017B,08-18,09:55:00.000,16:15:00.000,57983.413194444445,57983.677083333336,077,Melin
2017B,08-18,16:15:00.000,16:25:00.000,57983.677083333336,57983.68402777778,---,---
2017B,08-19,02:15:00.000,02:45:00.000,57984.09375,57984.114583333336,---,---
2017B,08-19,02:45:00.000,04:15:00.000,57984.114583333336,57984.177083333336,080,Spencer
2017B,08-19,04:15:00.000,09:25:00.000,57984.177083333336,57984.39236111111,009,Stallard
2017B,08-19,09:25:00.000,16:15:00.000,57984.39236111111,57984.677083333336,077,Melin
2017B,08-19,16:15:00.000,16:25:00.000,57984.677083333336,57984.68402777778,---,---
2017B,08-20,04:25:00.000,04:55:00.000,57985.18402777778,57985.20486111111,---,---
2017B,08-20,04:55:00.000,09:05:00.000,57985.20486111111,57985.37847222222,097,Sargent
2017B,08-20,09:05:00.000,16:15:00.000,57985.37847222222,57985.677083333336,077,Melin
2017B,08-20,16:15:00.000,16:25:00.000,57985.677083333336,57985.68402777778,---,---
2017B,08-21,04:25:00.000,04:55:00.000,57986.18402777778,57986.20486111111,---,---
2017B,08-21,04:55:00.000,08:25:00.000,57986.20486111111,57986.350694444445,034,Goto
2017B,08-21,08:25:00.000,09:10:00.000,57986.350694444445,57986.381944444445,053,Corlies
2017B,08-21,09:10:00.000,16:15:00.000,57986.381944444445,57986.677083333336,016,Rivkin
2017B,08-21,16:15:00.000,16:25:00.000,57986.677083333336,57986.68402777778,---,---
2017B,08-22,04:25:00.000,04:55:00.000,57987.18402777778,57987.20486111111,---,---
2017B,08-22,04:55:00.000,08:25:00.000,57987.20486111111,57987.350694444445,034,Goto
2017B,08-22,08:25:00.000,16:15:00.000,57987.350694444445,57987.677083333336,054,Campins
2017B,08-22,16:15:00.000,16:25:00.000,57987.677083333336,57987.68402777778,---,---
2017B,08-23,04:25:00.000,04:55:00.000,57988.18402777778,57988.20486111111,---,---
2017B,08-23,04:55:00.000,08:25:00.000,57988.20486111111,57988.350694444445,034,Goto
2017B,08-23,08:25:00.000,09:10:00.000,57988.350694444445,57988.381944444445,053,Corlies
2017B,08-23,09:10:00.000,16:15:00.000,57988.381944444445,57988.677083333336,016,Rivkin
2017B,08-23,16:15:00.000,16:25:00.000,57988.677083333336,57988.68402777778,---,---
2017B,08-24,04:25:00.000,04:55:00.000,57989.18402777778,57989.20486111111,---,---
2017B,08-24,04:55:00.000,09:15:00.000,57989.20486111111,57989.385416666664,009,Stallard
2017B,08-24,09:15:00.000,16:15:00.000,57989.385416666664,57989.677083333336,108,Connelley
2017B,08-24,16:15:00.000,16:25:00.000,57989.677083333336,57989.68402777778,---,---
2017B,08-25,04:25:00.000,04:55:00.000,57990.18402777778,57990.20486111111,---,---
2017B,08-25,04:55:00.000,06:55:00.000,57990.20486111111,57990.288194444445,066,Brittain
2017B,08-25,06:55:00.000,13:15:00.000,57990.288194444445,57990.552083333336,108,Connelley
2017B,08-25,16:15:00.000,16:25:00.000,57990.677083333336,57990.68402777778,---,---
2017B,08-26,04:15:00.000,04:45:00.000,57991.177083333336,57991.197916666664,---,---
2017B,08-26,04:45:00.000,06:15:00.000,57991.197916666664,57991.260416666664,080,Spencer
2017B,08-26,06:15:00.000,09:15:00.000,57991.260416666664,57991.385416666664,009,Stallard
2017B,08-26,09:15:00.000,16:05:00.000,57991.385416666664,57991.67013888889,039,Veyette
2017B,08-26,13:15:00.000,16:15:00.000,57991.552083333336,57991.677083333336,066,Brittain
2017B,08-26,16:15:00.000,16:25:00.000,57991.677083333336,57991.68402777778,---,---
2017B,08-27,04:25:00.000,04:55:00.000,57992.18402777778,57992.20486111111,---,---
2017B,08-27,04:55:00.000,05:40:00.000,57992.20486111111,57992.23611111111,053,Corlies
2017B,08-27,05:40:00.000,09:40:00.000,57992.23611111111,57992.40277777778,072,Shuping
2017B,08-27,09:40:00.000,16:15:00.000,57992.40277777778,57992.677083333336,014,DeMeo
2017B,08-27,16:05:00.000,16:15:00.000,57992.67013888889,57992.677083333336,---,---
2017B,08-28,03:30:00.000,04:00:00.000,57993.145833333336,57993.166666666664,---,---
2017B,08-28,04:00:00.000,04:45:00.000,57993.166666666664,57993.197916666664,068,Orton
2017B,08-28,04:45:00.000,05:15:00.000,57993.197916666664,57993.21875,080,Spencer
2017B,08-28,05:15:00.000,09:15:00.000,57993.21875,57993.385416666664,072,Shuping
2017B,08-28,09:15:00.000,15:20:00.000,57993.385416666664,57993.63888888889,007,Reddy
2017B,08-28,16:15:00.000,16:25:00.000,57993.677083333336,57993.68402777778,---,---
2017B,08-29,03:30:00.000,04:00:00.000,57994.145833333336,57994.166666666664,---,---
2017B,08-29,04:00:00.000,04:45:00.000,57994.166666666664,57994.197916666664,068,Orton
2017B,08-29,04:45:00.000,05:15:00.000,57994.197916666664,57994.21875,080,Spencer
2017B,08-29,05:15:00.000,09:15:00.000,57994.21875,57994.385416666664,072,Shuping
2017B,08-29,09:15:00.000,15:20:00.000,57994.385416666664,57994.63888888889,038,Pajuelo
2017B,08-29,15:20:00.000,15:30:00.000,57994.63888888889,57994.645833333336,---,---
2017B,08-30,04:25:00.000,04:55:00.000,57995.18402777778,57995.20486111111,---,---
2017B,08-30,04:55:00.000,05:40:00.000,57995.20486111111,57995.23611111111,053,Corlies
2017B,08-30,05:40:00.000,08:10:00.000,57995.23611111111,57995.34027777778,069,Biller
2017B,08-30,08:10:00.000,12:10:00.000,57995.34027777778,57995.506944444445,081,Howell
2017B,08-30,15:20:00.000,15:30:00.000,57995.63888888889,57995.645833333336,---,---
2017B,08-31,04:25:00.000,04:55:00.000,57996.18402777778,57996.20486111111,---,---
2017B,08-31,04:55:00.000,08:45:00.000,57996.20486111111,57996.364583333336,009,Stallard
2017B,08-31,08:45:00.000,12:15:00.000,57996.364583333336,57996.510416666664,997,Muirhead
2017B,08-31,12:10:00.000,16:15:00.000,57996.506944444445,57996.677083333336,038,Pajuelo
2017B,08-31,16:15:00.000,16:25:00.000,57996.677083333336,57996.68402777778,---,---
2017B,09-01,04:30:00.000,08:45:00.000,57997.1875,57997.364583333336,009,Stallard
2017B,09-01,08:45:00.000,16:05:00.000,57997.364583333336,57997.67013888889,998,Moore
2017B,09-01,12:15:00.000,16:15:00.000,57997.510416666664,57997.677083333336,998,Moore
2017B,09-01,16:15:00.000,16:25:00.000,57997.677083333336,57997.68402777778,---,---
2017B,09-01,20:00:00.000,20:30:00.000,57997.833333333336,57997.854166666664,---,---
2017B,09-01,20:30:00.000,04:30:00.000,57997.854166666664,57997.1875,011,Johnson
